2020-09-26 23:10:57	libid3tag
2020-09-26 23:10:57	liblqr
2020-09-26 23:10:57	libraqm
2020-09-26 23:55:26	udisks2
2020-09-26 23:57:55	thunar-archive-plugin
2020-09-26 23:59:16	thunar-volman
2020-09-27 00:03:15	gtk-engines
2020-09-27 00:06:48	gtk-engine-murrine
2020-09-27 00:07:11	abrus-gtk-theme-git
2020-09-27 00:13:04	capitaine-cursors
2020-09-27 00:18:58	nerd-fonts-roboto-mono
2020-09-27 00:19:14	python-dbus
2020-09-27 00:19:14	python-dbus-common
2020-09-27 00:19:14	python-pyudev
2020-09-27 00:19:14	python-six
2020-09-27 00:19:14	solaar
2020-09-27 00:22:23	ttf-roboto-fontconfig
2020-09-27 00:30:47	blueman
2020-09-27 01:59:33	gzip
2020-09-27 02:00:55	unzip
2020-09-27 02:00:55	zip
2020-09-27 13:06:06	dunst
2020-09-27 13:06:28	acpi
2020-09-27 13:06:28	hdparm
2020-09-27 13:06:28	tlp
2020-09-27 13:06:28	usbutils
2020-09-27 13:07:35	tlpui-git
2020-09-27 13:07:43	preload
2020-09-27 13:58:17	libcddb
2020-09-27 13:58:17	libcdio
2020-09-27 13:58:17	libcdio-paranoia
2020-09-27 14:34:09	double-conversion
2020-09-27 14:34:09	qt5-svg
2020-09-27 14:34:09	tslib
2020-09-27 14:50:07	ksuperkey
2020-09-27 16:56:37	adwaita-icon-theme
2020-09-27 16:56:37	at-spi2-core
2020-09-27 16:56:37	gnome-disk-utility
2020-09-27 18:03:34	logiops-git
2020-09-27 18:06:30	xautomation
2020-09-27 18:06:30	xbindkeys
2020-09-27 18:06:30	xdotool
2020-09-27 18:31:14	catfish
2020-09-27 18:31:14	python-pexpect
2020-09-27 18:31:14	python-ptyprocess
2020-09-27 18:31:14	python-pyxdg
2020-09-27 18:43:12	lm_sensors
2020-09-27 18:50:53	a52dec
2020-09-27 18:50:53	aribb24
2020-09-27 18:50:53	glslang
2020-09-27 18:50:53	libdca
2020-09-27 18:50:53	libdvbpsi
2020-09-27 18:50:53	libebml
2020-09-27 18:50:53	libidn
2020-09-27 18:50:53	libmad
2020-09-27 18:50:53	libmatroska
2020-09-27 18:50:53	libmpcdec
2020-09-27 18:50:53	libmpeg2
2020-09-27 18:50:53	libplacebo
2020-09-27 18:50:53	libtar
2020-09-27 18:50:53	lua52
2020-09-27 18:50:53	python-appdirs
2020-09-27 18:50:53	python-ordered-set
2020-09-27 18:50:53	python-packaging
2020-09-27 18:50:53	python-pyparsing
2020-09-27 18:50:53	qt5-x11extras
2020-09-27 18:50:53	shaderc
2020-09-27 18:50:53	spirv-tools
2020-09-27 18:50:53	taglib
2020-09-27 18:50:53	transmission-gtk
2020-09-27 18:50:54	youtube-dl
2020-09-27 19:36:36	libglade
2020-09-27 19:36:37	python2
2020-09-27 19:36:37	python2-cairo
2020-09-27 19:36:37	python2-gobject2
2020-09-27 19:38:20	pygtk
2020-09-27 19:38:27	mirage
2020-09-27 19:49:59	python-argcomplete
2020-09-27 19:50:01	arm-none-eabi-gcc
2020-09-27 19:50:01	avrdude
2020-09-27 19:50:01	confuse
2020-09-27 19:50:01	dfu-programmer
2020-09-27 19:50:01	dfu-util
2020-09-27 19:50:01	libftdi
2020-09-27 19:50:01	libusb-compat
2020-09-27 20:47:27	python-chardet
2020-09-27 20:47:27	python-idna
2020-09-27 20:47:27	python-msgpack
2020-09-27 20:47:27	python-requests
2020-09-27 20:47:27	python-urllib3
2020-09-27 20:47:28	python-cachecontrol
2020-09-27 20:47:28	python-contextlib2
2020-09-27 20:47:28	python-distlib
2020-09-27 20:47:28	python-distro
2020-09-27 20:47:28	python-html5lib
2020-09-27 20:47:28	python-pep517
2020-09-27 20:47:28	python-pip
2020-09-27 20:47:28	python-progress
2020-09-27 20:47:28	python-resolvelib
2020-09-27 20:47:28	python-retrying
2020-09-27 20:47:28	python-toml
2020-09-27 20:47:28	python-webencodings
2020-09-27 20:53:56	avr-gcc
2020-09-27 20:57:07	file-roller
2020-09-27 20:57:07	polkit
2020-09-27 21:02:41	python-pywal
2020-09-27 23:25:03	glxinfo
2020-09-28 00:14:26	libgee
2020-09-28 00:14:26	rsync
2020-09-28 00:14:26	xxhash
2020-09-28 00:14:27	libgnomekbd
2020-09-28 00:14:27	xapp
2020-09-28 00:16:29	timeshift
2020-09-28 00:23:22	libsigc++
2020-09-28 00:33:36	cronie
2020-09-28 00:33:36	run-parts
2020-09-28 15:09:38	bmon
2020-09-28 15:52:00	at-spi2-atk
2020-09-28 15:52:00	gcr
2020-09-29 01:53:10	ttf-roboto-mono
2020-09-29 13:53:47	ldns
2020-09-29 23:16:58	picom
2020-09-30 10:58:55	siji-git
2020-10-01 21:18:28	gcc
2020-10-01 21:18:28	gcc-libs
2020-10-01 21:18:28	md4c
2020-10-01 21:18:29	re2
2020-10-02 18:41:29	libupnp
2020-10-02 18:41:29	neofetch
2020-10-02 18:41:38	papirus-icon-theme
2020-10-02 18:41:38	vlc
2020-10-03 11:27:09	nerd-fonts-hermit
2020-10-03 12:03:19	librsvg
2020-10-03 12:03:23	linux-firmware
2020-10-03 12:03:27	qt5-base
2020-10-04 14:33:14	gobject-introspection-runtime
2020-10-04 14:33:14	vte3
2020-10-04 14:33:14	vte-common
2020-10-05 19:34:23	wmctrl
2020-10-06 21:21:57	bison
2020-10-06 21:21:58	gpm
2020-10-06 21:21:58	libcloudproviders
2020-10-06 21:21:58	libsoup
2020-10-06 21:21:58	libstemmer
2020-10-06 21:21:58	pango
2020-10-06 21:21:58	tracker3
2020-10-06 21:21:59	gst-plugins-base-libs
2020-10-06 21:21:59	gstreamer
2020-10-06 21:21:59	gvfs
2020-10-06 21:21:59	iw
2020-10-06 21:21:59	luit
2020-10-06 21:21:59	openssh
2020-10-06 21:21:59	python-gobject
2020-10-07 15:19:44	arm-none-eabi-newlib
2020-10-07 15:19:44	avr-libc
2020-10-07 17:15:35	gtk-update-icon-cache
2020-10-07 17:15:36	gtk3
2020-10-07 17:15:36	python
2020-10-07 17:18:35	google-chrome
2020-10-08 00:12:31	libinput
2020-10-08 00:12:31	termite-terminfo
2020-10-08 21:35:09	python-milc
2020-10-08 21:35:09	xkeyboard-config
2020-10-10 23:57:57	glib2
2020-10-10 23:57:57	imagemagick
2020-10-10 23:57:57	tzdata
2020-10-10 23:57:57	xcb-proto
2020-10-10 23:58:03	ndctl
2020-10-10 23:58:03	opencore-amr
2020-10-12 12:44:43	fuse3
2020-10-12 12:44:43	fuse-common
2020-10-13 14:54:47	electron9
2020-10-13 14:54:47	libsecret
2020-10-13 14:54:48	xorg-xinit
2020-10-15 00:41:38	alsa-card-profiles
2020-10-15 00:41:38	arm-none-eabi-binutils
2020-10-15 00:41:38	avr-binutils
2020-10-15 00:41:38	dnssec-anchors
2020-10-15 00:41:38	iana-etc
2020-10-15 00:41:38	libnm
2020-10-15 00:41:38	libpulse
2020-10-15 00:41:38	networkmanager
2020-10-15 00:41:38	pulseaudio
2020-10-15 00:41:38	pulseaudio-bluetooth
2020-10-15 00:41:38	python-hjson
2020-10-15 00:41:38	python-pygments
2020-10-15 00:41:38	qmk
2020-10-15 02:17:46	ttf-hack
2020-10-15 02:28:20	multilockscreen
2020-10-15 15:45:47	flameshot
2020-10-15 23:27:01	glibc
2020-10-15 23:27:05	curl
2020-10-15 23:27:05	libcap-ng
2020-10-15 23:27:05	libcurl-gnutls
2020-10-15 23:27:05	python-colorama
2020-10-16 17:11:42	binutils
2020-10-16 17:11:43	code
2020-10-16 17:11:43	libmm-glib
2020-10-16 20:16:00	pfetch-git
2020-10-16 23:46:39	blurwal
2020-10-16 23:48:00	python-xlib
2020-10-17 01:08:56	libcap
2020-10-18 13:05:34	alsa-topology-conf
2020-10-18 13:05:34	alsa-ucm-conf
2020-10-18 13:05:34	alsa-utils
2020-10-18 13:05:34	libjpeg-turbo
2020-10-18 13:05:36	linux
2020-10-18 13:05:39	linux-headers
2020-10-18 13:05:40	python-setuptools
2020-10-18 13:10:40	spotify
2020-10-18 21:13:46	yay
2020-10-19 15:50:56	termite
2020-10-19 22:44:20	alsa-lib
2020-10-20 16:30:20	ca-certificates-mozilla
2020-10-20 16:30:20	faad2
2020-10-20 16:30:20	freetype2
2020-10-20 16:30:21	js78
2020-10-20 16:30:21	nss
2020-10-20 21:14:09	git
2020-10-20 21:14:09	iproute2
2020-10-20 21:14:09	libpwquality
2020-10-20 21:14:09	mesa
2020-10-20 21:14:09	python-cairo
2020-10-21 01:20:54	rofi
2020-10-21 17:37:54	expac
